Video name,Date recorded,Treatment,Screenshot order,Pre or post,Screenshot time,Quadrat,# Non-rheotactic,Total # fish,Proportion fish non-rheotactic,Observer
GOPR1795,8/5/15,Krill odor (high),25,post,2:05,4,3,49,0.06122449,KO
GOPR1795,8/5/15,Krill odor (high),26,post,2:10,1,6,44,0.136363636,KO
GOPR1795,8/5/15,Krill odor (high),27,post,2:15,3,0,43,0,KO
GOPR1795,8/5/15,Krill odor (high),28,post,2:20,1,5,41,0.12195122,KO
GOPR1795,8/5/15,Krill odor (high),29,post,2:25,3,1,51,0.019607843,KO
GOPR1795,8/5/15,Krill odor (high),30,post,2:30,4,0,39,0,KO
GOPR1795,8/5/15,Krill odor (high),31,post,2:35,1,18,45,0.4,KO
GOPR1795,8/5/15,Krill odor (high),32,post,2:40,4,9,31,0.290322581,KO
GOPR1795,8/5/15,Krill odor (high),33,post,2:45,1,21,25,0.84,KO
GOPR1795,8/5/15,Krill odor (high),34,post,2:50,3,54,95,0.568421053,KO
GOPR1795,8/5/15,Krill odor (high),35,post,2:55,1,17,27,0.62962963,KO
GOPR1795,8/5/15,Krill odor (high),36,post,3:00,2,3,5,0.6,KO
GOPR1795,8/5/15,Krill odor (high),37,post,3:05,4,18,19,0.947368421,KO
GOPR1795,8/5/15,Krill odor (high),38,post,3:10,4,39,68,0.573529412,KO
GOPR1795,8/5/15,Krill odor (high),39,post,3:15,1,9,42,0.214285714,KO
GOPR1795,8/5/15,Krill odor (high),40,post,3:20,4,9,38,0.236842105,KO
GOPR1795,8/5/15,Krill odor (high),41,post,3:25,1,24,72,0.333333333,KO
GOPR1795,8/5/15,Krill odor (high),42,post,3:30,2,15,35,0.428571429,KO
GOPR1795,8/5/15,Krill odor (high),43,post,3:35,2,7,39,0.179487179,KO
GOPR1795,8/5/15,Krill odor (high),44,post,3:40,3,10,46,0.217391304,KO
GOPR1795,8/5/15,Krill odor (high),45,post,3:45,2,15,36,0.416666667,KO
GOPR1798,8/5/15,Clean Plastic (high),9,pre,0:45,3,0,42,0,KO
GOPR1798,8/5/15,Clean Plastic (high),10,pre,0:50,4,1,35,0.028571429,KO
GOPR1798,8/5/15,Clean Plastic (high),11,pre,0:55,1,4,53,0.075471698,KO
GOPR1798,8/5/15,Clean Plastic (high),12,pre,1:00,4,1,31,0.032258065,KO
GOPR1798,8/5/15,Clean Plastic (high),13,pre,1:05,1,4,49,0.081632653,KO
GOPR1798,8/5/15,Clean Plastic (high),14,pre,1:10,3,1,32,0.03125,KO
GOPR1798,8/5/15,Clean Plastic (high),15,pre,1:15,2,2,44,0.045454545,KO
GOPR1798,8/5/15,Clean Plastic (high),16,pre,1:20,1,1,46,0.02173913,KO
GOPR1798,8/5/15,Clean Plastic (high),17,pre,1:25,3,0,47,0,KO
GOPR1798,8/5/15,Clean Plastic (high),18,pre,1:30,2,1,42,0.023809524,KO
GOPR1798,8/5/15,Clean Plastic (high),19,pre,1:35,3,0,41,0,KO
GOPR1798,8/5/15,Clean Plastic (high),20,pre,1:40,3,1,36,0.027777778,KO
GOPR1798,8/5/15,Clean Plastic (high),21,pre,1:45,3,2,42,0.047619048,KO
GOPR1798,8/5/15,Clean Plastic (high),22,pre,1:50,2,2,40,0.05,KO
GOPR1798,8/5/15,Clean Plastic (high),23,pre,1:55,4,3,37,0.081081081,KO
GOPR1798,8/5/15,Clean Plastic (high),24,pre,2:00,3,1,30,0.033333333,KO
GOPR1798,8/5/15,Clean Plastic (high),25,post,2:05,3,0,35,0,KO
GOPR1798,8/5/15,Clean Plastic (high),26,post,2:10,3,8,63,0.126984127,KO
GOPR1798,8/5/15,Clean Plastic (high),27,post,2:15,3,7,42,0.166666667,KO
GOPR1798,8/5/15,Clean Plastic (high),28,post,2:20,3,1,29,0.034482759,KO
GOPR1798,8/5/15,Clean Plastic (high),29,post,2:25,2,6,42,0.142857143,KO
GOPR1798,8/5/15,Clean Plastic (high),30,post,2:30,2,6,50,0.12,KO
GOPR1798,8/5/15,Clean Plastic (high),31,post,2:35,1,5,47,0.106382979,KO
GOPR1798,8/5/15,Clean Plastic (high),32,post,2:40,2,2,40,0.05,KO
GOPR1798,8/5/15,Clean Plastic (high),33,post,2:45,1,0,35,0,KO
GOPR1798,8/5/15,Clean Plastic (high),34,post,2:50,2,1,36,0.027777778,KO
GOPR1798,8/5/15,Clean Plastic (high),35,post,2:55,3,0,35,0,KO
GOPR1798,8/5/15,Clean Plastic (high),36,post,3:00,4,2,43,0.046511628,KO
GOPR1798,8/5/15,Clean Plastic (high),37,post,3:05,3,1,40,0.025,KO
GOPR1798,8/5/15,Clean Plastic (high),38,post,3:10,3,3,35,0.085714286,KO
GOPR1798,8/5/15,Clean Plastic (high),39,post,3:15,4,2,37,0.054054054,KO
GOPR1798,8/5/15,Clean Plastic (high),40,post,3:20,4,1,33,0.03030303,KO
GOPR1798,8/5/15,Clean Plastic (high),41,post,3:25,2,1,51,0.019607843,KO
GOPR1798,8/5/15,Clean Plastic (high),42,post,3:30,3,4,31,0.129032258,KO
GOPR1798,8/5/15,Clean Plastic (high),43,post,3:35,4,2,45,0.044444444,KO
GOPR1798,8/5/15,Clean Plastic (high),44,post,3:40,1,3,44,0.068181818,KO
GOPR1798,8/5/15,Clean Plastic (high),45,post,3:45,3,3,30,0.1,KO
GOPR1801,8/5/15,SW Control,9,pre,0:45,3,2,32,0.0625,KO
GOPR1801,8/5/15,SW Control,10,pre,0:50,3,3,37,0.081081081,KO
GOPR1801,8/5/15,SW Control,11,pre,0:55,4,1,38,0.026315789,KO
GOPR1801,8/5/15,SW Control,12,pre,1:00,1,1,40,0.025,KO
GOPR1801,8/5/15,SW Control,13,pre,1:05,3,0,33,0,KO
GOPR1801,8/5/15,SW Control,14,pre,1:10,4,1,43,0.023255814,KO
GOPR1801,8/5/15,SW Control,15,pre,1:15,2,2,41,0.048780488,KO
GOPR1801,8/5/15,SW Control,16,pre,1:20,3,0,39,0,KO
GOPR1801,8/5/15,SW Control,17,pre,1:25,1,10,47,0.212765957,KO
GOPR1801,8/5/15,SW Control,18,pre,1:30,1,4,43,0.093023256,KO
GOPR1801,8/5/15,SW Control,19,pre,1:35,3,4,41,0.097560976,KO
GOPR1801,8/5/15,SW Control,20,pre,1:40,3,3,38,0.078947368,KO
GOPR1801,8/5/15,SW Control,21,pre,1:45,1,2,45,0.044444444,KO
GOPR1801,8/5/15,SW Control,22,pre,1:50,4,0,35,0,KO
GOPR1801,8/5/15,SW Control,23,pre,1:55,2,2,49,0.040816327,KO
GOPR1801,8/5/15,SW Control,24,pre,2:00,4,0,37,0,KO
GOPR1801,8/5/15,SW Control,25,post,2:05,1,1,39,0.025641026,KO
GOPR1801,8/5/15,SW Control,26,post,2:10,2,1,11,0.090909091,KO
GOPR1801,8/5/15,SW Control,27,post,2:15,3,3,55,0.054545455,KO
GOPR1801,8/5/15,SW Control,28,post,2:20,4,0,26,0,KO
GOPR1801,8/5/15,SW Control,29,post,2:25,4,1,31,0.032258065,KO
GOPR1801,8/5/15,SW Control,30,post,2:30,2,8,11,0.727272727,KO
GOPR1801,8/5/15,SW Control,31,post,2:35,2,4,10,0.4,KO
GOPR1801,8/5/15,SW Control,32,post,2:40,1,1,34,0.029411765,KO
GOPR1801,8/5/15,SW Control,33,post,2:45,2,14,39,0.358974359,KO
GOPR1801,8/5/15,SW Control,34,post,2:50,2,1,38,0.026315789,KO
GOPR1801,8/5/15,SW Control,35,post,2:55,2,1,29,0.034482759,KO
GOPR1801,8/5/15,SW Control,36,post,3:00,1,8,52,0.153846154,KO
GOPR1801,8/5/15,SW Control,37,post,3:05,2,2,42,0.047619048,KO
GOPR1801,8/5/15,SW Control,38,post,3:10,2,2,42,0.047619048,KO
GOPR1801,8/5/15,SW Control,39,post,3:15,2,3,40,0.075,KO
GOPR1801,8/5/15,SW Control,40,post,3:20,4,1,35,0.028571429,KO
GOPR1801,8/5/15,SW Control,41,post,3:25,1,3,53,0.056603774,KO
GOPR1801,8/5/15,SW Control,42,post,3:30,1,0,36,0,KO
GOPR1801,8/5/15,SW Control,43,post,3:35,3,2,31,0.064516129,KO
GOPR1801,8/5/15,SW Control,44,post,3:40,1,0,29,0,KO
GOPR1801,8/5/15,SW Control,45,post,3:45,4,0,33,0,KO
GOPR1804,8/5/15,Krill odor (high),9,pre,0:45,2,2,40,0.05,KO
GOPR1804,8/5/15,Krill odor (high),10,pre,0:50,1,1,44,0.022727273,KO
GOPR1804,8/5/15,Krill odor (high),11,pre,0:55,2,1,42,0.023809524,KO
GOPR1804,8/5/15,Krill odor (high),12,pre,1:00,3,3,40,0.075,KO
GOPR1804,8/5/15,Krill odor (high),13,pre,1:05,3,1,38,0.026315789,KO
GOPR1804,8/5/15,Krill odor (high),14,pre,1:10,3,0,37,0,KO
GOPR1804,8/5/15,Krill odor (high),15,pre,1:15,4,2,36,0.055555556,KO
GOPR1804,8/5/15,Krill odor (high),16,pre,1:20,1,4,52,0.076923077,KO
GOPR1804,8/5/15,Krill odor (high),17,pre,1:25,3,1,34,0.029411765,KO
GOPR1804,8/5/15,Krill odor (high),18,pre,1:30,1,1,45,0.022222222,KO
GOPR1804,8/5/15,Krill odor (high),19,pre,1:35,4,0,35,0,KO
GOPR1804,8/5/15,Krill odor (high),20,pre,1:40,2,4,41,0.097560976,KO
GOPR1804,8/5/15,Krill odor (high),21,pre,1:45,1,4,49,0.081632653,KO
GOPR1804,8/5/15,Krill odor (high),22,pre,1:50,4,1,40,0.025,KO
GOPR1804,8/5/15,Krill odor (high),23,pre,1:55,2,3,49,0.06122449,KO
GOPR1804,8/5/15,Krill odor (high),24,pre,2:00,3,1,38,0.026315789,KO
GOPR1804,8/5/15,Krill odor (high),25,post,2:05,3,0,44,0,KO
GOPR1804,8/5/15,Krill odor (high),26,post,2:10,1,2,43,0.046511628,KO
GOPR1804,8/5/15,Krill odor (high),27,post,2:15,2,1,27,0.037037037,KO
GOPR1804,8/5/15,Krill odor (high),28,post,2:20,3,1,48,0.020833333,KO
GOPR1804,8/5/15,Krill odor (high),29,post,2:25,1,2,48,0.041666667,KO
GOPR1804,8/5/15,Krill odor (high),30,post,2:30,1,34,45,0.755555556,KO
GOPR1804,8/5/15,Krill odor (high),31,post,2:35,3,31,56,0.553571429,KO
GOPR1804,8/5/15,Krill odor (high),32,post,2:40,2,0,0,0,KO
GOPR1804,8/5/15,Krill odor (high),33,post,2:45,1,61,91,0.67032967,KO
GOPR1804,8/5/15,Krill odor (high),34,post,2:50,1,23,52,0.442307692,KO
GOPR1804,8/5/15,Krill odor (high),35,post,2:55,1,70,99,0.707070707,KO
GOPR1804,8/5/15,Krill odor (high),36,post,3:00,3,21,50,0.42,KO
GOPR1804,8/5/15,Krill odor (high),37,post,3:05,4,1,5,0.2,KO
GOPR1804,8/5/15,Krill odor (high),38,post,3:10,3,24,53,0.452830189,KO
GOPR1804,8/5/15,Krill odor (high),39,post,3:15,1,21,65,0.323076923,KO
GOPR1804,8/5/15,Krill odor (high),40,post,3:20,2,5,12,0.416666667,KO
GOPR1804,8/5/15,Krill odor (high),41,post,3:25,4,3,30,0.1,KO
GOPR1804,8/5/15,Krill odor (high),42,post,3:30,3,5,51,0.098039216,KO
GOPR1804,8/5/15,Krill odor (high),43,post,3:35,1,13,59,0.220338983,KO
GOPR1804,8/5/15,Krill odor (high),44,post,3:40,4,3,33,0.090909091,KO
GOPR1804,8/5/15,Krill odor (high),45,post,3:45,1,20,57,0.350877193,KO
GOPR1808,8/5/15,Food,9,pre,0:45,3,0,46,0,KO
GOPR1808,8/5/15,Food,10,pre,0:50,1,0,52,0,KO
GOPR1808,8/5/15,Food,11,pre,0:55,1,2,49,0.040816327,KO
GOPR1808,8/5/15,Food,12,pre,1:00,1,2,49,0.040816327,KO
GOPR1808,8/5/15,Food,13,pre,1:05,2,1,44,0.022727273,KO
GOPR1808,8/5/15,Food,14,pre,1:10,3,1,33,0.03030303,KO
GOPR1808,8/5/15,Food,15,pre,1:15,3,2,34,0.058823529,KO
GOPR1808,8/5/15,Food,16,pre,1:20,4,2,42,0.047619048,KO
GOPR1808,8/5/15,Food,17,pre,1:25,3,1,38,0.026315789,KO
GOPR1808,8/5/15,Food,18,pre,1:30,4,0,33,0,KO
GOPR1808,8/5/15,Food,19,pre,1:35,2,4,40,0.1,KO
GOPR1808,8/5/15,Food,20,pre,1:40,3,1,29,0.034482759,KO
GOPR1808,8/5/15,Food,21,pre,1:45,1,4,49,0.081632653,KO
GOPR1808,8/5/15,Food,22,pre,1:50,2,2,47,0.042553191,KO
GOPR1808,8/5/15,Food,23,pre,1:55,2,10,47,0.212765957,KO
GOPR1808,8/5/15,Food,24,pre,2:00,1,2,37,0.054054054,KO
GOPR1808,8/5/15,Food,25,post,2:05,4,1,28,0.035714286,KO
GOPR1808,8/5/15,Food,26,post,2:10,1,15,41,0.365853659,KO
GOPR1808,8/5/15,Food,27,post,2:15,1,27,52,0.519230769,KO
GOPR1808,8/5/15,Food,28,post,2:20,4,0,0,0,KO
GOPR1808,8/5/15,Food,29,post,2:25,1,83,92,0.902173913,KO
GOPR1808,8/5/15,Food,30,post,2:30,2,34,40,0.85,KO
GOPR1808,8/5/15,Food,31,post,2:35,4,5,6,0.833333333,KO
GOPR1808,8/5/15,Food,32,post,2:40,1,84,89,0.943820225,KO
GOPR1808,8/5/15,Food,33,post,2:45,1,82,92,0.891304348,KO
GOPR1808,8/5/15,Food,34,post,2:50,4,5,6,0.833333333,KO
GOPR1808,8/5/15,Food,35,post,2:55,2,5,9,0.555555556,KO
GOPR1808,8/5/15,Food,36,post,3:00,2,0,0,0,KO
GOPR1808,8/5/15,Food,37,post,3:05,1,45,48,0.9375,KO
GOPR1808,8/5/15,Food,38,post,3:10,3,4,18,0.222222222,KO
GOPR1808,8/5/15,Food,39,post,3:15,1,5,8,0.625,KO
GOPR1808,8/5/15,Food,40,post,3:20,4,44,53,0.830188679,KO
GOPR1808,8/5/15,Food,41,post,3:25,3,3,5,0.6,KO
GOPR1808,8/5/15,Food,42,post,3:30,3,13,16,0.8125,KO
GOPR1808,8/5/15,Food,43,post,3:35,2,60,67,0.895522388,KO
GOPR1808,8/5/15,Food,44,post,3:40,4,6,10,0.6,KO
GOPR1808,8/5/15,Food,45,post,3:45,3,3,15,0.2,KO
GOPR1254,7/8/15,Krill odor (high),9,pre,0:45,2,6,99,0.060606061,KO
GOPR1254,7/8/15,Krill odor (high),10,pre,0:50,4,2,75,0.026666667,KO
GOPR1254,7/8/15,Krill odor (high),11,pre,0:55,1,4,109,0.036697248,KO
GOPR1254,7/8/15,Krill odor (high),12,pre,1:00,2,3,103,0.029126214,KO
GOPR1254,7/8/15,Krill odor (high),13,pre,1:05,1,3,103,0.029126214,KO
GOPR1254,7/8/15,Krill odor (high),14,pre,1:10,3,2,71,0.028169014,KO
GOPR1254,7/8/15,Krill odor (high),15,pre,1:15,3,2,78,0.025641026,KO
GOPR1254,7/8/15,Krill odor (high),16,pre,1:20,4,2,76,0.026315789,KO
GOPR1254,7/8/15,Krill odor (high),17,pre,1:25,4,2,76,0.026315789,KO
GOPR1254,7/8/15,Krill odor (high),18,pre,1:30,2,1,96,0.010416667,KO
GOPR1254,7/8/15,Krill odor (high),19,pre,1:35,3,2,65,0.030769231,KO
GOPR1254,7/8/15,Krill odor (high),20,pre,1:40,2,9,89,0.101123596,KO
GOPR1254,7/8/15,Krill odor (high),21,pre,1:45,1,5,94,0.053191489,KO
GOPR1254,7/8/15,Krill odor (high),22,pre,1:50,3,2,84,0.023809524,KO
GOPR1254,7/8/15,Krill odor (high),23,pre,1:55,1,0,97,0,KO
GOPR1254,7/8/15,Krill odor (high),24,pre,2:00,4,6,80,0.075,KO
GOPR1254,7/8/15,Krill odor (high),25,post,2:05,3,5,82,0.06097561,KO
GOPR1254,7/8/15,Krill odor (high),26,post,2:10,1,7,84,0.083333333,KO
GOPR1254,7/8/15,Krill odor (high),27,post,2:15,2,3,106,0.028301887,KO
GOPR1254,7/8/15,Krill odor (high),28,post,2:20,4,25,84,0.297619048,KO
GOPR1254,7/8/15,Krill odor (high),29,post,2:25,2,10,110,0.090909091,KO
GOPR1254,7/8/15,Krill odor (high),30,post,2:30,1,9,64,0.140625,KO
GOPR1254,7/8/15,Krill odor (high),31,post,2:35,3,10,13,0.769230769,KO
GOPR1254,7/8/15,Krill odor (high),32,post,2:40,3,1,3,0.333333333,KO
GOPR1254,7/8/15,Krill odor (high),33,post,2:45,4,29,34,0.852941176,KO
GOPR1254,7/8/15,Krill odor (high),34,post,2:50,2,115,137,0.839416058,KO
GOPR1254,7/8/15,Krill odor (high),35,post,2:55,3,53,60,0.883333333,KO
GOPR1254,7/8/15,Krill odor (high),36,post,3:00,3,86,115,0.747826087,KO
GOPR1254,7/8/15,Krill odor (high),37,post,3:05,4,2,7,0.285714286,KO
GOPR1254,7/8/15,Krill odor (high),38,post,3:10,4,5,24,0.208333333,KO
GOPR1254,7/8/15,Krill odor (high),39,post,3:15,1,46,190,0.242105263,KO
GOPR1254,7/8/15,Krill odor (high),40,post,3:20,4,9,56,0.160714286,KO
GOPR1254,7/8/15,Krill odor (high),41,post,3:25,1,37,146,0.253424658,KO
GOPR1254,7/8/15,Krill odor (high),42,post,3:30,2,11,58,0.189655172,KO
GOPR1254,7/8/15,Krill odor (high),43,post,3:35,2,37,50,0.74,KO
GOPR1254,7/8/15,Krill odor (high),44,post,3:40,3,55,84,0.654761905,KO
GOPR1254,7/8/15,Krill odor (high),45,post,3:45,4,16,23,0.695652174,KO
GOPR1257,7/8/15,Clean Plastic (high),9,pre,0:45,3,1,81,0.012345679,KO
GOPR1257,7/8/15,Clean Plastic (high),10,pre,0:50,4,0,78,0,KO
GOPR1257,7/8/15,Clean Plastic (high),11,pre,0:55,2,1,83,0.012048193,KO
GOPR1257,7/8/15,Clean Plastic (high),12,pre,1:00,2,2,83,0.024096386,KO
GOPR1257,7/8/15,Clean Plastic (high),13,pre,1:05,4,0,75,0,KO
GOPR1257,7/8/15,Clean Plastic (high),14,pre,1:10,4,1,86,0.011627907,KO
GOPR1257,7/8/15,Clean Plastic (high),15,pre,1:15,4,0,82,0,KO
GOPR1257,7/8/15,Clean Plastic (high),16,pre,1:20,1,3,95,0.031578947,KO
GOPR1257,7/8/15,Clean Plastic (high),17,pre,1:25,2,1,88,0.011363636,KO
GOPR1257,7/8/15,Clean Plastic (high),18,pre,1:30,1,1,90,0.011111111,KO
GOPR1257,7/8/15,Clean Plastic (high),19,pre,1:35,2,0,92,0,KO
GOPR1257,7/8/15,Clean Plastic (high),20,pre,1:40,2,1,95,0.010526316,KO
GOPR1257,7/8/15,Clean Plastic (high),21,pre,1:45,2,0,84,0,KO
GOPR1257,7/8/15,Clean Plastic (high),22,pre,1:50,4,4,99,0.04040404,KO
GOPR1257,7/8/15,Clean Plastic (high),23,pre,1:55,1,4,93,0.043010753,KO
GOPR1257,7/8/15,Clean Plastic (high),24,pre,2:00,3,3,83,0.036144578,KO
GOPR1257,7/8/15,Clean Plastic (high),25,post,2:05,3,2,87,0.022988506,KO
GOPR1257,7/8/15,Clean Plastic (high),26,post,2:10,1,2,86,0.023255814,KO
GOPR1257,7/8/15,Clean Plastic (high),27,post,2:15,1,2,92,0.02173913,KO
GOPR1257,7/8/15,Clean Plastic (high),28,post,2:20,2,1,89,0.011235955,KO
GOPR1257,7/8/15,Clean Plastic (high),29,post,2:25,4,4,84,0.047619048,KO
GOPR1257,7/8/15,Clean Plastic (high),30,post,2:30,1,2,77,0.025974026,KO
GOPR1257,7/8/15,Clean Plastic (high),31,post,2:35,3,3,85,0.035294118,KO
GOPR1257,7/8/15,Clean Plastic (high),32,post,2:40,2,1,92,0.010869565,KO
GOPR1257,7/8/15,Clean Plastic (high),33,post,2:45,1,1,73,0.01369863,KO
GOPR1257,7/8/15,Clean Plastic (high),34,post,2:50,2,1,77,0.012987013,KO
GOPR1257,7/8/15,Clean Plastic (high),35,post,2:55,2,4,78,0.051282051,KO
GOPR1257,7/8/15,Clean Plastic (high),36,post,3:00,2,1,86,0.011627907,KO
GOPR1257,7/8/15,Clean Plastic (high),37,post,3:05,3,1,70,0.014285714,KO
GOPR1257,7/8/15,Clean Plastic (high),38,post,3:10,2,1,91,0.010989011,KO
GOPR1257,7/8/15,Clean Plastic (high),39,post,3:15,3,4,79,0.050632911,KO
GOPR1257,7/8/15,Clean Plastic (high),40,post,3:20,2,2,81,0.024691358,KO
GOPR1257,7/8/15,Clean Plastic (high),41,post,3:25,2,1,66,0.015151515,KO
GOPR1257,7/8/15,Clean Plastic (high),42,post,3:30,3,0,77,0,KO
GOPR1257,7/8/15,Clean Plastic (high),43,post,3:35,3,1,71,0.014084507,KO
GOPR1257,7/8/15,Clean Plastic (high),44,post,3:40,2,0,85,0,KO
GOPR1257,7/8/15,Clean Plastic (high),45,post,3:45,1,0,79,0,KO
GOPR1260,7/8/15,Food,9,pre,0:45,1,2,94,0.021276596,KO
GOPR1260,7/8/15,Food,10,pre,0:50,3,1,70,0.014285714,KO
GOPR1260,7/8/15,Food,11,pre,0:55,2,1,87,0.011494253,KO
GOPR1260,7/8/15,Food,12,pre,1:00,4,1,83,0.012048193,KO
GOPR1260,7/8/15,Food,13,pre,1:05,1,0,89,0,KO
GOPR1260,7/8/15,Food,14,pre,1:10,2,0,83,0,KO
GOPR1260,7/8/15,Food,15,pre,1:15,1,2,77,0.025974026,KO
GOPR1260,7/8/15,Food,16,pre,1:20,2,1,79,0.012658228,KO
GOPR1260,7/8/15,Food,17,pre,1:25,2,2,80,0.025,KO
GOPR1260,7/8/15,Food,18,pre,1:30,4,1,81,0.012345679,KO
GOPR1260,7/8/15,Food,19,pre,1:35,4,3,74,0.040540541,KO
GOPR1260,7/8/15,Food,20,pre,1:40,2,1,93,0.010752688,KO
GOPR1260,7/8/15,Food,21,pre,1:45,4,2,94,0.021276596,KO
GOPR1260,7/8/15,Food,22,pre,1:50,2,2,79,0.025316456,KO
GOPR1260,7/8/15,Food,23,pre,1:55,3,1,84,0.011904762,KO
GOPR1260,7/8/15,Food,24,pre,2:00,4,2,81,0.024691358,KO
GOPR1260,7/8/15,Food,25,post,2:05,2,21,97,0.216494845,KO
GOPR1260,7/8/15,Food,26,post,2:10,2,9,71,0.126760563,KO
GOPR1260,7/8/15,Food,27,post,2:15,3,125,142,0.88028169,KO
GOPR1260,7/8/15,Food,28,post,2:20,1,7,19,0.368421053,KO
GOPR1260,7/8/15,Food,29,post,2:25,4,81,112,0.723214286,KO
GOPR1260,7/8/15,Food,30,post,2:30,4,16,22,0.727272727,KO
GOPR1260,7/8/15,Food,31,post,2:35,1,60,80,0.75,KO
GOPR1260,7/8/15,Food,32,post,2:40,2,66,82,0.804878049,KO
GOPR1260,7/8/15,Food,33,post,2:45,4,12,39,0.307692308,KO
GOPR1260,7/8/15,Food,34,post,2:50,3,60,65,0.923076923,KO
GOPR1260,7/8/15,Food,35,post,2:55,2,15,17,0.882352941,KO
GOPR1260,7/8/15,Food,36,post,3:00,2,48,66,0.727272727,KO
GOPR1260,7/8/15,Food,37,post,3:05,2,50,57,0.877192982,KO
GOPR1260,7/8/15,Food,38,post,3:10,2,23,26,0.884615385,KO
GOPR1260,7/8/15,Food,39,post,3:15,3,44,72,0.611111111,KO
GOPR1260,7/8/15,Food,40,post,3:20,3,24,43,0.558139535,KO
GOPR1260,7/8/15,Food,41,post,3:25,4,23,48,0.479166667,KO
GOPR1260,7/8/15,Food,42,post,3:30,4,10,34,0.294117647,KO
GOPR1260,7/8/15,Food,43,post,3:35,3,58,69,0.84057971,KO
GOPR1260,7/8/15,Food,44,post,3:40,2,28,37,0.756756757,KO
GOPR1260,7/8/15,Food,45,post,3:45,4,29,40,0.725,KO
GOPR1235,7/7/15,Clean Plastic (high),9,pre,0:45,3,1,71,0.014084507,KO
GOPR1235,7/7/15,Clean Plastic (high),10,pre,0:50,2,3,92,0.032608696,KO
GOPR1235,7/7/15,Clean Plastic (high),11,pre,0:55,4,2,80,0.025,KO
GOPR1235,7/7/15,Clean Plastic (high),12,pre,1:00,2,1,91,0.010989011,KO
GOPR1235,7/7/15,Clean Plastic (high),13,pre,1:05,1,2,79,0.025316456,KO
GOPR1235,7/7/15,Clean Plastic (high),14,pre,1:10,2,1,76,0.013157895,KO
GOPR1235,7/7/15,Clean Plastic (high),15,pre,1:15,3,3,88,0.034090909,KO
GOPR1235,7/7/15,Clean Plastic (high),16,pre,1:20,1,1,78,0.012820513,KO
GOPR1235,7/7/15,Clean Plastic (high),17,pre,1:25,2,0,92,0,KO
GOPR1235,7/7/15,Clean Plastic (high),18,pre,1:30,4,2,73,0.02739726,KO
GOPR1235,7/7/15,Clean Plastic (high),19,pre,1:35,1,3,91,0.032967033,KO
GOPR1235,7/7/15,Clean Plastic (high),20,pre,1:40,2,2,99,0.02020202,KO
GOPR1235,7/7/15,Clean Plastic (high),21,pre,1:45,4,0,88,0,KO
GOPR1235,7/7/15,Clean Plastic (high),22,pre,1:50,2,2,93,0.021505376,KO
GOPR1235,7/7/15,Clean Plastic (high),23,pre,1:55,1,2,70,0.028571429,KO
GOPR1235,7/7/15,Clean Plastic (high),24,pre,2:00,2,0,86,0,KO
GOPR1235,7/7/15,Clean Plastic (high),25,post,2:05,4,2,83,0.024096386,KO
GOPR1235,7/7/15,Clean Plastic (high),26,post,2:10,1,1,73,0.01369863,KO
GOPR1235,7/7/15,Clean Plastic (high),27,post,2:15,1,0,74,0,KO
GOPR1235,7/7/15,Clean Plastic (high),28,post,2:20,4,2,85,0.023529412,KO
GOPR1235,7/7/15,Clean Plastic (high),29,post,2:25,4,2,75,0.026666667,KO
GOPR1235,7/7/15,Clean Plastic (high),30,post,2:30,2,3,95,0.031578947,KO
GOPR1235,7/7/15,Clean Plastic (high),31,post,2:35,1,3,88,0.034090909,KO
GOPR1235,7/7/15,Clean Plastic (high),32,post,2:40,3,0,75,0,KO
GOPR1235,7/7/15,Clean Plastic (high),33,post,2:45,4,1,82,0.012195122,KO
GOPR1235,7/7/15,Clean Plastic (high),34,post,2:50,1,3,80,0.0375,KO
GOPR1235,7/7/15,Clean Plastic (high),35,post,2:55,4,0,74,0,KO
GOPR1235,7/7/15,Clean Plastic (high),36,post,3:00,3,1,78,0.012820513,KO
GOPR1235,7/7/15,Clean Plastic (high),37,post,3:05,1,1,80,0.0125,KO
GOPR1235,7/7/15,Clean Plastic (high),38,post,3:10,3,1,62,0.016129032,KO
GOPR1235,7/7/15,Clean Plastic (high),39,post,3:15,2,2,88,0.022727273,KO
GOPR1235,7/7/15,Clean Plastic (high),40,post,3:20,3,4,83,0.048192771,KO
GOPR1235,7/7/15,Clean Plastic (high),41,post,3:25,2,1,75,0.013333333,KO
GOPR1235,7/7/15,Clean Plastic (high),42,post,3:30,3,2,80,0.025,KO
GOPR1235,7/7/15,Clean Plastic (high),43,post,3:35,2,3,88,0.034090909,KO
GOPR1235,7/7/15,Clean Plastic (high),44,post,3:40,1,5,83,0.060240964,KO
GOPR1235,7/7/15,Clean Plastic (high),45,post,3:45,4,2,83,0.024096386,KO
GOPR1238,7/7/15,Krill odor (high),9,pre,0:45,2,2,101,0.01980198,KO
GOPR1238,7/7/15,Krill odor (high),10,pre,0:50,3,1,82,0.012195122,KO
GOPR1238,7/7/15,Krill odor (high),11,pre,0:55,1,3,96,0.03125,KO
GOPR1238,7/7/15,Krill odor (high),12,pre,1:00,4,2,82,0.024390244,KO
GOPR1238,7/7/15,Krill odor (high),13,pre,1:05,1,2,87,0.022988506,KO
GOPR1238,7/7/15,Krill odor (high),14,pre,1:10,4,0,75,0,KO
GOPR1238,7/7/15,Krill odor (high),15,pre,1:15,4,1,77,0.012987013,KO
